"Provider Number","State","County","PoNP","Chain","Org","CnC","Operations","info","Neph","Staff","Facility","Profit or Non-Profit","Chain Owned","Chain Organization","Late Shift","# of Dialysis Stations","Offers in-center hemodialysis","Offers peritoneal dialysis","Offers home hemodialysis training","Certification or Recertification Date","Claims Date","CROWNWeb Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","HGB<10 data availability code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb > 12 data availability code","Number of Dialysis Patients with Hgb data","Patient Transfusion data availability Code","Patient Transfusion category text","Number of patients included in the transfusion summary","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V data availability code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V data availability code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Number of adult HD patients with KT/V data","Number of adult HD patient-months with Kt/V data","Number of adult PD patients with KT/V data","Number of adult PD patient-months with Kt/V data","Number of pediatric HD patients with Kt/V data","Number of pediatric HD patient-months with KT/V data","Hypercalcemia Data Availability Code","Number of patients in hypercalcemia summary","Number of patient-months in hypercalcemia summary","Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL)","Number of patients in Serum phosphorus summary","Number of patient-months in Serum phosphorus summary","Serum phosphorus Data Availability Code","Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL","Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL","Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL","Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL","Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL","SHR Date","SRR Date","SMR Date","Patient hospitalization category text","Patient Hospitalization data availability Code","Patient Hospital Readmission Category","Patient Hospital Readmission data availability Code","Patient Survival Category Text","Patient Survival data availability code","Number of patients included in hospitalization summary","Number of hospitalizations included in hospital readmission summary","Number of Patients included in survival summary","Mortality Rate (Facility)","Mortality Rate: Upper Confidence Limit (97.5%)","Mortality Rate: Lower Confidence Limit (2.5%)","Readmission Rate (Facility)","Readmission Rate: Upper Confidence Limit (97.5%)","Readmission Rate: Lower Confidence Limit (2.5%)","Hospitalization Rate (Facility)","Hospitalization Rate: Upper Confidence Limit (97.5%)","Hospitalization Rate: Lower Confidence Limit (2.5%)","Number of pediatric PD patients with Kt/V data","Pediatric PD Kt/V Data Availability Code","Number of pediatric PD patient-months with KT/V data","Percentage of pediatric PD patients with Kt/V>=1.8","SIR Date","Patient Infection Data Availability Code","Patient Infection category text","Standard Infection Ratio","SIR: Upper Confidence Limit (97.5%)","SIR: Lower Confidence Limit (2.5%)","Transfusion Rate (Facility)","Transfusion Rate: Upper Confidence Limit (97.5%)","Transfusion Rate: Lower Confidence Limit (2.5%)","Fistula data availability code","Fistula Category Text","Number of Patients included in fistula summary","Fistula Rate (Facility)","Fistula Rate: Upper Confidence Limit (97.5%)","Fistula Rate: Lower Confidence Limit (2.5%)","Number of patients in long term catheter summary","Number of patient months in long term catheter summary","Long term catheter Data Availability Code","Percentage of Adult patients with long term catheter in use","Number of patients in nPCR summary","Number of patient-months in nPCR summary","nPCR Data Availability Code","Percentage of pediatric HD patients with nPCR","SWR Date","SWR category text","Patient transplant waitlist data availability code","95% C.I. (upper limit) for SWR","95% C.I. (lower limit) for SWR","Number of patients in this facility for SWR","Standardized First Kidney Transplant Waitlist Ratio","PPPW category text","Patient prevalent transplant waitlist data availability code","95% C.I. (upper limit) for PPPW","95% C.I. (lower limit) for PPPW","Number of patients for PPPW","Percentage of Prevalent Patients Waitlisted"
"402551","PR","RIO GRANDE","Profit","Yes","FRESENIUS MEDICAL CARE",81,74,87,82,85,85,"Profit","Yes","FRESENIUS MEDICAL CARE",0,25,1,0,0,"06/09/2014","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",7,1,0,1,42,1,"Worse than Expected",94,99,1,NA,257,NA,259,152,1245,0,NA,0,NA,1,168,1407,0,174,1458,1,13,29,33,17,8,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,103,113,356,26.2,35.6,18.8,32.8,49.2,19.6,222.4,353.3,150.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.17,1.95,0.65,52.9,108.1,29,1,"As Expected",174,57,70.5,42.5,174,1465,1,17,0,NA,259,NA,"01/01/2016-12/31/2018","Worse than Expected",1,0.93,0,58,0,"As Expected",1,24.8,2.9,142,9.1
"402552","PR","SAN GERMAN","Profit","Yes","ATLANTIS HEALTHCARE GROUP",71,77,83,81,86,87,"Profit","Yes","ATLANTIS HEALTHCARE GROUP",0,21,1,0,0,"07/09/2014","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",4,1,0,1,23,1,"Worse than Expected",77,98,1,NA,257,NA,259,121,1098,0,NA,0,NA,1,125,1177,1,131,1242,1,12,27,35,20,5,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"Worse than Expected",1,78,107,326,40.2,52.1,30.5,34.5,51.8,20.1,331.1,480.9,235.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.19,0.62,0.03,101.3,187.7,60.5,1,"As Expected",131,56.3,71.7,39.8,131,1242,1,21,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.85,0.01,82,0.33,"As Expected",1,36.2,0.1,87,2.1
"402553","PR","EASTLAND","Profit","Yes","FRESENIUS MEDICAL CARE",78,82,90,83,89,89,"Profit","Yes","FRESENIUS MEDICAL CARE",1,20,1,1,1,"08/10/2015","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",6,1,0,1,16,1,"Worse than Expected",40,100,1,NA,201,NA,259,81,679,0,NA,0,NA,1,87,842,0,95,890,1,5,28,38,22,8,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,46,53,175,30.8,47,19,26,47.1,11.5,231,409.4,137.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.6,1.46,0.19,70.3,186.5,31.1,1,"As Expected",93,54.5,74.4,33.2,93,882,1,20,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,31,NA,"As Expected",1,23.9,1.5,90,6.4
"402554","PR","HILLSBOROUGH","Profit","Yes","FRESENIUS MEDICAL CARE",79,85,92,85,93,95,"Profit","Yes","FRESENIUS MEDICAL CARE",1,20,1,0,0,"09/30/2015","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",11,1,0,1,27,1,"As Expected",53,100,1,NA,257,NA,259,82,699,0,NA,0,NA,1,83,728,0,86,764,1,13,43,36,6,2,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,57,55,177,27,40.9,16.9,12.7,30.6,3.4,198,340.2,121,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.36,1.19,0.06,15.4,95.2,3.3,1,"As Expected",86,59,78.5,38.2,86,765,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,12,NA,"As Expected",1,35.6,0.2,70,3
"422531","SC","NEWBERRY","Profit","Yes","FRESENIUS MEDICAL CARE",79,68,74,81,75,76,"Profit","Yes","FRESENIUS MEDICAL CARE",0,22,1,0,0,"09/16/1987","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",21,1,0,1,57,1,"As Expected",76,92,1,NA,199,NA,259,96,924,6,43,0,NA,1,100,989,3,105,992,1,7,27,27,24,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,80,85,302,26.1,34.8,19.2,23.1,36.6,13.2,170.4,290.3,108.4,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.21,1.01,0.01,39.3,90.7,19.5,1,"As Expected",103,49,67.3,29.4,103,982,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.45,0,26,0,"As Expected",1,30,3.7,94,11.4
"422634","SC","SPARTANBURG","Profit","Yes","AMERICAN RENAL ASSOCIATES",94,91,81,96,93,96,"Profit","Yes","AMERICAN RENAL ASSOCIATES",0,24,1,1,1,"05/16/2012","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",46,1,0,1,41,1,"As Expected",49,98,1,90,1,NA,259,86,680,40,384,0,NA,1,121,1149,0,128,1195,1,4,22,30,25,20,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,100,96,433,24.1,30.5,18.7,27.2,41.2,16.3,179.3,293.2,118.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.16,0.8,0.01,34.4,125.2,11.7,1,"As Expected",96,59.9,78.7,39.8,96,801,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.74,0.24,63,0.75,"As Expected",1,30,4.7,99,12.6
"512502","WV","BERKELEY","Profit","Yes","FRESENIUS MEDICAL CARE",77,87,88,76,90,90,"Profit","Yes","FRESENIUS MEDICAL CARE",1,25,1,1,1,"09/01/1977","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",32,1,0,1,53,1,"As Expected",79,96,1,NA,201,NA,259,93,827,0,NA,0,NA,1,99,949,0,102,978,1,7,22,29,28,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,86,73,446,21.3,26.7,16.8,24.3,37.8,13.7,166.3,263.7,106.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.48,NA,25.8,74,10.7,1,"As Expected",102,65.8,82.4,48.1,102,980,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","Worse than Expected",1,0.85,0,69,0.15,"As Expected",1,32.8,4.2,91,12.7
"522540","WI","RACINE","Profit","Yes","FRESENIUS MEDICAL CARE",70,74,79,82,80,79,"Profit","Yes","FRESENIUS MEDICAL CARE",0,17,1,1,0,"02/26/2001","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",24,1,0,1,34,1,"As Expected",57,99,1,NA,201,NA,259,81,734,0,NA,0,NA,1,84,772,2,91,819,1,14,30,23,23,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,64,59,231,24.3,33.4,17.2,34.6,49.2,21.6,170.2,294.2,99.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.38,1.26,0.06,37.3,112.1,14.9,1,"As Expected",91,66.1,83.4,47.7,91,819,1,8,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.09,0,29,0,"As Expected",1,37.2,3.1,67,12.1
"522542","WI","MILWAUKEE","Profit","Yes","FRESENIUS MEDICAL CARE",83,84,86,87,90,93,"Profit","Yes","FRESENIUS MEDICAL CARE",0,17,1,1,0,"05/07/2001","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",12,1,0,1,34,1,"As Expected",59,99,1,NA,201,NA,259,97,916,0,NA,0,NA,1,98,958,0,105,1002,1,10,29,31,19,9,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"As Expected",1,66,126,288,20.8,28.4,14.9,32.7,44.4,22,284.6,413.9,197.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.29,0.96,0.05,15.4,78.8,3.9,1,"As Expected",102,60.7,77.8,42.4,102,976,1,16,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.07,0.29,55,0.89,"As Expected",1,30.8,4.2,93,12.3
"402555","PR","GUAYNABO","Profit","Yes","ATLANTIS HEALTHCARE GROUP",84,77,81,83,86,84,"Profit","Yes","ATLANTIS HEALTHCARE GROUP",0,30,1,0,0,"01/20/2017","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",0,1,0,1,37,1,"Worse than Expected",91,98,1,NA,257,NA,259,132,1284,0,NA,0,NA,1,136,1341,2,139,1372,1,9,29,33,24,6,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"Worse than Expected",1,108,166,367,45,58.1,34.2,33.8,46.5,23.4,313.3,456.7,227.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.65,1.19,0.32,85.1,159.1,50.4,1,"Worse than Expected",144,40.5,55.6,24.3,144,1391,1,36,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.57,0.12,35,0.99,"As Expected",1,24.9,1.5,99,6.6
"402556","PR","GUAYANILLA","Profit","Yes","ATLANTIS HEALTHCARE GROUP",82,85,89,80,88,89,"Profit","Yes","ATLANTIS HEALTHCARE GROUP",0,24,1,1,0,"01/23/2017","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",NA,199,NA,199,9,1,"Worse than Expected",33,98,1,NA,199,NA,259,65,549,1,2,0,NA,1,68,573,0,70,618,1,7,34,35,22,1,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"As Expected",1,37,51,85,39,68.1,20.1,31.8,58.2,13.9,433.1,696.8,278.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.52,NA,128.8,206.8,60,1,"As Expected",69,58.7,77.8,38.2,69,616,1,25,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.82,0,25,0,"As Expected",1,22.1,0.3,54,3
"422590","SC","BEAUFORT","Non-Profit","Yes","DIALYSIS CLINIC, INC.",87,82,85,90,87,91,"Non-Profit","Yes","DIALYSIS CLINIC, INC.",0,17,1,0,0,"06/18/2003","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",18,1,2,1,56,1,"As Expected",69,95,1,NA,199,NA,259,82,692,8,74,0,NA,1,91,866,1,91,878,1,11,28,30,24,7,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,82,100,337,24.6,32.6,18.2,32,43.6,21.6,185,310,119.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.76,NA,18.7,68,6.4,1,"As Expected",83,73.4,90.5,55.2,83,795,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.42,0.17,30,0.83,"As Expected",1,43.7,8.8,68,21.5
"422591","SC","ORANGEBURG","Profit","Yes","FRESENIUS MEDICAL CARE",79,76,77,89,85,86,"Profit","Yes","FRESENIUS MEDICAL CARE",0,15,1,1,0,"06/17/2003","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",29,1,0,1,41,1,"As Expected",80,96,1,92,1,NA,259,80,770,18,151,0,NA,1,99,974,1,105,992,1,10,25,27,23,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"Worse than Expected",1,"As Expected",1,87,90,410,27.5,35.5,21,42.8,58.7,27.4,196.6,327.8,127.4,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.75,2.03,0.19,29.9,74.4,13.9,1,"As Expected",91,48.8,68.4,27.9,91,843,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1,0,58,0.18,"As Expected",1,28.5,2.4,84,9
"442564","TN","DAVIDSON","Non-Profit","Yes","DIALYSIS CLINIC, INC.",73,82,78,78,84,86,"Non-Profit","Yes","DIALYSIS CLINIC, INC.",0,37,1,1,0,"10/05/1990","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",3,1,0,1,39,1,"As Expected",51,99,1,NA,201,NA,259,70,666,0,NA,0,NA,1,75,761,2,79,783,1,11,29,32,15,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Better than Expected",1,"As Expected",1,"As Expected",1,58,52,233,19.3,28.4,12.5,26.3,42.8,13.5,99.4,185.2,54.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.6,NA,5.6,74.5,0.7,1,"As Expected",79,52.5,74,29.4,79,784,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.98,0.28,34,1.36,"As Expected",1,49.8,10.8,65,25.7
"522543","WI","MILWAUKEE","Profit","Yes","DAVITA",85,82,85,87,88,84,"Profit","Yes","DAVITA",1,22,1,1,0,"10/19/2001","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",11,1,0,1,63,1,"As Expected",69,98,1,NA,201,NA,259,102,888,0,NA,0,NA,1,106,966,0,109,995,1,6,26,33,20,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"Better than Expected",1,"As Expected",1,83,75,372,20.4,25.6,15.9,13.3,25,5.8,155.8,265.5,99.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.56,2.78,0.79,26,78.2,10.4,1,"As Expected",109,67.8,84.3,50.1,109,980,1,16,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.38,0.36,42,1.32,"As Expected",1,32.7,3.8,79,12.2
"522544","WI","WASHINGTON","Profit","Yes","FRESENIUS MEDICAL CARE",66,74,73,65,76,80,"Profit","Yes","FRESENIUS MEDICAL CARE",0,12,1,1,0,"11/30/2001","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",0,1,0,1,23,1,"As Expected",49,100,1,NA,199,NA,259,59,427,10,65,0,NA,1,69,562,1,74,590,1,10,24,27,24,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,60,72,306,23.4,30.4,17.7,34.7,50.6,21.1,236.2,377.4,154.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.86,2.33,0.22,0,33.1,0,1,"As Expected",67,78.4,97.1,58.4,67,502,1,10,0,NA,259,NA,"01/01/2016-12/31/2018","Better than Expected",1,6.35,1.24,33,3.08,"As Expected",1,55.6,9.3,54,26.4
"552506","CA","LOS ANGELES","Profit","Yes","FRESENIUS MEDICAL CARE",80,74,75,84,83,84,"Profit","Yes","FRESENIUS MEDICAL CARE",0,31,1,0,0,"05/12/2003","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",6,1,0,1,17,1,"As Expected",78,99,1,NA,257,NA,259,140,1210,0,NA,0,NA,1,165,1582,0,173,1649,1,10,28,37,17,8,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"As Expected",1,80,79,275,30.5,42.8,21,33,51,18,298.4,462.4,200.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.13,0.64,0.01,48.1,144.4,19.1,1,"Better than Expected",172,82.5,92.4,72,172,1646,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.54,0.27,52,0.99,"As Expected",1,28,4.7,130,12.2
"422596","SC","BERKELEY","Profit","Yes","DAVITA",83,78,82,88,87,86,"Profit","Yes","DAVITA",0,17,1,0,0,"05/19/2004","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",13,1,0,1,54,1,"As Expected",66,98,1,NA,257,NA,259,92,812,0,NA,0,NA,1,94,854,1,97,876,1,7,22,39,18,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,77,82,293,17.6,24.2,12.5,26.1,39.3,14.9,157.1,270.9,98.9,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.72,1.96,0.18,2.1,82.6,0.1,1,"As Expected",98,58.5,77.8,37.8,98,889,1,6,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.67,0.39,32,1.43,"As Expected",1,49.9,11.9,75,26.8
"422504","SC","RICHLAND","Profit","Yes","FRESENIUS MEDICAL CARE",75,72,75,78,78,76,"Profit","Yes","FRESENIUS MEDICAL CARE",1,30,1,0,0,"09/01/1976","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",31,1,0,1,86,1,"Worse than Expected",108,96,1,NA,257,NA,259,137,1259,0,NA,0,NA,1,142,1307,2,152,1338,1,7,19,27,28,19,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,129,124,530,22.2,28.8,16.8,27.4,37.9,18.4,169.8,256.3,119.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.59,1.3,0.22,51.1,96.5,30.1,1,"As Expected",153,54.8,70.4,38.1,153,1335,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.69,0.06,42,0.47,"As Expected",1,23.3,3.3,135,9.3
"422505","SC","FLORENCE","Profit","Yes","FRESENIUS MEDICAL CARE",77,72,81,83,79,81,"Profit","Yes","FRESENIUS MEDICAL CARE",1,31,1,0,0,"09/01/1976","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,0,1,71,1,"As Expected",99,97,1,NA,257,NA,259,120,1019,0,NA,0,NA,1,128,1109,0,136,1162,1,11,24,23,24,18,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,109,140,590,21.9,27.6,17.1,34.9,46.9,24,227.9,349.5,158.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.37,NA,11.1,44.3,3.5,1,"Worse than Expected",137,42.1,58.8,24.3,137,1150,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.28,0.46,76,1.41,"As Expected",1,26.9,3.7,102,10.7
"422506","SC","ANDERSON","Profit","Yes","FRESENIUS MEDICAL CARE",82,79,81,86,84,83,"Profit","Yes","FRESENIUS MEDICAL CARE",0,48,1,1,1,"08/16/1977","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",21,1,0,1,61,1,"As Expected",86,95,1,NA,201,NA,259,115,1053,0,NA,0,NA,1,118,1089,2,120,1118,1,9,27,29,25,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Worse than Expected",1,99,131,427,30.2,37.7,23.8,30.2,41.7,19.9,253.4,380,179.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.7,1.69,0.22,37,80.6,19.3,1,"Worse than Expected",120,43.6,61,25,120,1139,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","Worse than Expected",1,0.99,0,44,0,"As Expected",1,27.5,2.6,99,9.2
"422508","SC","ORANGEBURG","Profit","Yes","DAVITA",74,80,76,87,86,91,"Profit","Yes","DAVITA",0,24,1,1,1,"12/03/1979","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",15,1,0,1,75,1,"As Expected",110,98,1,97,1,NA,259,99,863,44,413,0,NA,1,144,1383,1,146,1408,1,12,23,31,20,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,118,103,452,24.5,31.9,18.5,21,33.1,11.6,145.9,234.9,97.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.43,1.42,0.07,24.4,60.6,11.4,1,"As Expected",108,56.9,74.8,37.7,108,972,1,6,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.74,0.06,42,0.48,"As Expected",1,36,10.1,123,20.1
"442566","TN","RHEA","Non-Profit","Yes","DIALYSIS CLINIC, INC.",81,85,81,79,89,91,"Non-Profit","Yes","DIALYSIS CLINIC, INC.",0,14,1,0,0,"12/14/1990","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",6,1,0,1,33,1,"As Expected",49,99,1,NA,257,NA,259,51,465,0,NA,0,NA,1,62,599,1,68,632,1,2,17,32,31,18,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,54,50,211,21.9,30.2,15.4,23,40.9,10.6,137,244.2,81,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.31,2.72,0.53,13.6,84.3,3,1,"As Expected",67,63.9,86.6,39.7,67,633,1,18,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.42,0.01,31,0.43,"As Expected",1,43.9,5,50,16.9
"552597","CA","LOS ANGELES","Profit","Yes","DAVITA",79,80,86,80,86,90,"Profit","Yes","DAVITA",0,16,1,0,0,"04/25/2008","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",7,1,0,1,30,1,"As Expected",60,99,1,NA,257,NA,259,89,734,0,NA,0,NA,1,96,883,0,98,891,1,6,21,32,23,18,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,69,86,259,30.1,40.5,21.8,27.8,40.3,16.8,242,362.7,167.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.24,2.74,0.45,30.5,102.9,11,1,"As Expected",95,75.5,92.2,57.6,95,884,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,17,NA,"As Expected",1,47.9,10.2,74,24.5
"552598","CA","ORANGE","Profit","Yes","FRESENIUS MEDICAL CARE",71,82,75,79,87,87,"Profit","Yes","FRESENIUS MEDICAL CARE",0,24,1,1,1,"04/30/2008","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,0,1,77,1,"As Expected",106,99,1,89,1,NA,259,152,1426,22,228,0,NA,1,191,1891,0,196,1912,1,10,26,32,21,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,131,162,567,24.4,30.2,19.4,29.3,40.5,20.2,216,315.6,156.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.87,1.56,0.44,24.1,61.9,11,1,"As Expected",175,71.4,84.2,57.8,175,1661,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.61,0.17,70,0.63,"As Expected",1,38.3,12.8,147,23.2
"552599","CA","RIVERSIDE","Profit","Yes","DAVITA",83,86,90,82,87,91,"Profit","Yes","DAVITA",0,24,1,0,0,"06/27/2008","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",3,1,0,1,33,1,"As Expected",77,99,1,NA,257,NA,259,124,1092,0,NA,0,NA,1,129,1188,1,140,1223,1,6,24,34,18,19,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,80,85,370,21.4,29.5,15,25,38.5,14.7,217,345.8,137.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.12,0.6,0.01,13.5,69.2,3.5,1,"As Expected",139,59.6,75.1,43,139,1245,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.31,0.46,44,1.42,"As Expected",1,45.3,13.7,115,26.6
